source_dataset,target_split,class_name,original_file_name,new_file_name,new_file_path
dataset2,val,巴戟天,82.jpg,d2_val_82.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_82.jpg
dataset2,val,巴戟天,35.jpg,d2_val_35.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_35.jpg
dataset2,val,巴戟天,51.jpg,d2_val_51.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_51.jpg
dataset2,val,巴戟天,86.jpg,d2_val_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_86.jpg
dataset2,val,巴戟天,59.jpg,d2_val_59.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_59.jpg
dataset2,val,巴戟天,76.jpg,d2_val_76.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_76.jpg
dataset2,val,巴戟天,71.jpg,d2_val_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_71.jpg
dataset2,val,巴戟天,38.jpg,d2_val_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\巴戟天\d2_val_38.jpg
dataset2,external_test_dataset2_overlap,巴戟天,25.jpg,d2_external_25.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_25.jpg
dataset2,external_test_dataset2_overlap,巴戟天,4.jpg,d2_external_4.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_4.jpg
dataset2,external_test_dataset2_overlap,巴戟天,26.jpg,d2_external_26.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_26.jpg
dataset2,external_test_dataset2_overlap,巴戟天,62.jpg,d2_external_62.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_62.jpg
dataset2,external_test_dataset2_overlap,巴戟天,55.jpg,d2_external_55.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_55.jpg
dataset2,external_test_dataset2_overlap,巴戟天,67.jpg,d2_external_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_67.jpg
dataset2,external_test_dataset2_overlap,巴戟天,83.jpg,d2_external_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_83.jpg
dataset2,external_test_dataset2_overlap,巴戟天,87.jpg,d2_external_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_87.jpg
dataset2,external_test_dataset2_overlap,巴戟天,75.jpg,d2_external_75.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_75.jpg
dataset2,external_test_dataset2_overlap,巴戟天,34.jpg,d2_external_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_34.jpg
dataset2,external_test_dataset2_overlap,巴戟天,17.jpg,d2_external_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_17.jpg
dataset2,external_test_dataset2_overlap,巴戟天,40.jpg,d2_external_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_40.jpg
dataset2,external_test_dataset2_overlap,巴戟天,56.jpg,d2_external_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_56.jpg
dataset2,external_test_dataset2_overlap,巴戟天,46.jpg,d2_external_46.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_46.jpg
dataset2,external_test_dataset2_overlap,巴戟天,13.jpg,d2_external_13.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_13.jpg
dataset2,external_test_dataset2_overlap,巴戟天,36.jpg,d2_external_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_36.jpg
dataset2,external_test_dataset2_overlap,巴戟天,16.jpg,d2_external_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_16.jpg
dataset2,external_test_dataset2_overlap,巴戟天,47.jpg,d2_external_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_47.jpg
dataset2,external_test_dataset2_overlap,巴戟天,89.jpg,d2_external_89.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\巴戟天\d2_external_89.jpg
dataset2,train,枸杞,88.jpg,d2_train_88.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_88.jpg
dataset2,train,枸杞,77.jpg,d2_train_77.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_77.jpg
dataset2,train,枸杞,63.jpg,d2_train_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_63.jpg
dataset2,train,枸杞,9.jpg,d2_train_9.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_9.jpg
dataset2,train,枸杞,51.jpg,d2_train_51.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_51.jpg
dataset2,train,枸杞,14.jpg,d2_train_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_14.jpg
dataset2,train,枸杞,66.jpg,d2_train_66.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_66.jpg
dataset2,train,枸杞,18.jpg,d2_train_18.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_18.jpg
dataset2,train,枸杞,2.jpg,d2_train_2.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_2.jpg
dataset2,train,枸杞,53.jpg,d2_train_53.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_53.jpg
dataset2,train,枸杞,83.jpg,d2_train_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_83.jpg
dataset2,train,枸杞,27.jpg,d2_train_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_27.jpg
dataset2,train,枸杞,47.jpg,d2_train_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_47.jpg
dataset2,train,枸杞,6.jpg,d2_train_6.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_6.jpg
dataset2,train,枸杞,55.jpg,d2_train_55.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_55.jpg
dataset2,train,枸杞,58.jpg,d2_train_58.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_58.jpg
dataset2,train,枸杞,74.jpg,d2_train_74.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_74.jpg
dataset2,train,枸杞,26.jpg,d2_train_26.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_26.jpg
dataset2,train,枸杞,75.jpg,d2_train_75.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_75.jpg
dataset2,train,枸杞,16.jpg,d2_train_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_16.jpg
dataset2,train,枸杞,31.jpg,d2_train_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_31.jpg
dataset2,train,枸杞,19.jpg,d2_train_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_19.jpg
dataset2,train,枸杞,44.jpg,d2_train_44.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_44.jpg
dataset2,train,枸杞,67.jpg,d2_train_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_67.jpg
dataset2,train,枸杞,62.jpg,d2_train_62.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_62.jpg
dataset2,train,枸杞,57.jpg,d2_train_57.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_57.jpg
dataset2,train,枸杞,28.jpg,d2_train_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_28.jpg
dataset2,train,枸杞,82.jpg,d2_train_82.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_82.jpg
dataset2,train,枸杞,10.jpg,d2_train_10.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_10.jpg
dataset2,train,枸杞,30.jpg,d2_train_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_30.jpg
dataset2,train,枸杞,85.jpg,d2_train_85.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_85.jpg
dataset2,train,枸杞,68.jpg,d2_train_68.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_68.jpg
dataset2,train,枸杞,79.jpg,d2_train_79.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_79.jpg
dataset2,train,枸杞,41.jpg,d2_train_41.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_41.jpg
dataset2,train,枸杞,3.jpg,d2_train_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_3.jpg
dataset2,train,枸杞,81.jpg,d2_train_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_81.jpg
dataset2,train,枸杞,43.jpg,d2_train_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_43.jpg
dataset2,train,枸杞,15.jpg,d2_train_15.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_15.jpg
dataset2,train,枸杞,20.jpg,d2_train_20.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_20.jpg
dataset2,train,枸杞,33.jpg,d2_train_33.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_33.jpg
dataset2,train,枸杞,54.jpg,d2_train_54.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_54.jpg
dataset2,train,枸杞,78.jpg,d2_train_78.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_78.jpg
dataset2,train,枸杞,37.jpg,d2_train_37.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_37.jpg
dataset2,train,枸杞,5.jpg,d2_train_5.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_5.jpg
dataset2,train,枸杞,42.jpg,d2_train_42.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_42.jpg
dataset2,train,枸杞,84.jpg,d2_train_84.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_84.jpg
dataset2,train,枸杞,40.jpg,d2_train_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_40.jpg
dataset2,train,枸杞,21.jpg,d2_train_21.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_21.jpg
dataset2,train,枸杞,80.jpg,d2_train_80.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_80.jpg
dataset2,train,枸杞,48.jpg,d2_train_48.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_48.jpg
dataset2,train,枸杞,25.jpg,d2_train_25.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_25.jpg
dataset2,train,枸杞,87.jpg,d2_train_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_87.jpg
dataset2,train,枸杞,39.jpg,d2_train_39.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_39.jpg
dataset2,train,枸杞,76.jpg,d2_train_76.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_76.jpg
dataset2,train,枸杞,89.jpg,d2_train_89.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_89.jpg
dataset2,train,枸杞,69.jpg,d2_train_69.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_69.jpg
dataset2,train,枸杞,65.jpg,d2_train_65.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_65.jpg
dataset2,train,枸杞,22.jpg,d2_train_22.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_22.jpg
dataset2,train,枸杞,12.jpg,d2_train_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_12.jpg
dataset2,train,枸杞,46.jpg,d2_train_46.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_46.jpg
dataset2,train,枸杞,50.jpg,d2_train_50.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_50.jpg
dataset2,train,枸杞,13.jpg,d2_train_13.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_13.jpg
dataset2,train,枸杞,1.jpg,d2_train_1.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_1.jpg
dataset2,train,枸杞,91.jpg,d2_train_91.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\枸杞\d2_train_91.jpg
dataset2,val,枸杞,36.jpg,d2_val_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_36.jpg
dataset2,val,枸杞,11.jpg,d2_val_11.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_11.jpg
dataset2,val,枸杞,49.jpg,d2_val_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_49.jpg
dataset2,val,枸杞,92.jpg,d2_val_92.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_92.jpg
dataset2,val,枸杞,35.jpg,d2_val_35.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_35.jpg
dataset2,val,枸杞,38.jpg,d2_val_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_38.jpg
dataset2,val,枸杞,23.jpg,d2_val_23.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_23.jpg
dataset2,val,枸杞,61.jpg,d2_val_61.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_61.jpg
dataset2,val,枸杞,7.jpg,d2_val_7.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\枸杞\d2_val_7.jpg
dataset2,external_test_dataset2_overlap,枸杞,60.jpg,d2_external_60.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_60.jpg
dataset2,external_test_dataset2_overlap,枸杞,52.jpg,d2_external_52.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_52.jpg
dataset2,external_test_dataset2_overlap,枸杞,56.jpg,d2_external_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_56.jpg
dataset2,external_test_dataset2_overlap,枸杞,45.jpg,d2_external_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_45.jpg
dataset2,external_test_dataset2_overlap,枸杞,32.jpg,d2_external_32.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_32.jpg
dataset2,external_test_dataset2_overlap,枸杞,72.jpg,d2_external_72.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_72.jpg
dataset2,external_test_dataset2_overlap,枸杞,34.jpg,d2_external_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_34.jpg
dataset2,external_test_dataset2_overlap,枸杞,59.jpg,d2_external_59.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_59.jpg
dataset2,external_test_dataset2_overlap,枸杞,8.jpg,d2_external_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_8.jpg
dataset2,external_test_dataset2_overlap,枸杞,70.jpg,d2_external_70.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_70.jpg
dataset2,external_test_dataset2_overlap,枸杞,4.jpg,d2_external_4.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_4.jpg
dataset2,external_test_dataset2_overlap,枸杞,29.jpg,d2_external_29.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_29.jpg
dataset2,external_test_dataset2_overlap,枸杞,73.jpg,d2_external_73.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_73.jpg
dataset2,external_test_dataset2_overlap,枸杞,64.jpg,d2_external_64.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_64.jpg
dataset2,external_test_dataset2_overlap,枸杞,86.jpg,d2_external_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_86.jpg
dataset2,external_test_dataset2_overlap,枸杞,90.jpg,d2_external_90.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_90.jpg
dataset2,external_test_dataset2_overlap,枸杞,24.jpg,d2_external_24.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_24.jpg
dataset2,external_test_dataset2_overlap,枸杞,71.jpg,d2_external_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_71.jpg
dataset2,external_test_dataset2_overlap,枸杞,17.jpg,d2_external_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\枸杞\d2_external_17.jpg
dataset2,train,桃仁,140.jpg,d2_train_140.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\桃仁\d2_train_140.jpg
dataset2,train,桃仁,78.jpg,d2_train_78.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\桃仁\d2_train_78.jpg
dataset2,train,桃仁,125.jpg,d2_train_125.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\桃仁\d2_train_125.jpg
dataset2,train,桃仁,154.jpg,d2_train_154.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\桃仁\d2_train_154.jpg
dataset2,train,桃仁,49.jpg,d2_train_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\桃仁\d2_train_49.jpg
